,FROM_ADDRESS,function_count_30d_bin,value_sent_bin,contract_diversity_7d_bin,gas_used_7d_bin,tx_per_day_bin,first_last_bin,tx_count_30d_bin_binary,cluster_jaccard
20015,0xbc446e15edb95397fbd646fac0a1c81779dea490,0,none_or_zero,low,very_low,high,very_short,1,4
20016,0xbc47d8509e73383924497f69ab1d193f03622d2a,0,none_or_zero,very_low,medium,high,very_short,1,2
20017,0xbc4b240030b0c8c50090bf103df72667f651684b,1,none_or_zero,low,very_low,high,very_short,1,6
20018,0xbc4b4ac47582c3e38ce5940b80da65401f4628f1,1,none_or_zero,low,very_low,very_high,,1,5
20019,0xbc4e697d3da2ece4df5a37e882a34c0deb20f497,0,none_or_zero,very_low,low,high,very_short,1,3
20020,0xbc4f4beb16bd5494dcc3c45650c9548dde4f3075,0,none_or_zero,low,very_low,high,very_short,1,4
20021,0xbc52b3d186c0dc9a1f53be528849a08861e0e69f,0,none_or_zero,very_low,medium,high,very_short,1,2
20022,0xbc530bfa3fca1a731149248afc7f750c18360de1,1,low,low,medium,high,,1,6
20023,0xbc557b7f678fde9b3be3bbdf0a73d1f171bea7ac,0,none_or_zero,very_low,medium,high,,1,3
20024,0xbc562bf2c1445707e5f8df66dbf8eee60cc49a59,0,none_or_zero,low,very_low,high,very_short,1,4
20025,0xbc594b24d2425ae3d502f61ffff06fccf60ad386,0,none_or_zero,very_low,medium,high,very_short,1,2
20026,0xbc5d5fb38227c8da51fad6f5f5ac6652585b6cbc,1,none_or_zero,low,very_low,high,,1,6
20027,0xbc621745a6eb548711f18381b827d4a3983762c6,0,none_or_zero,low,very_low,high,very_short,1,4
20028,0xbc65c0ad1310e9b8dc7b2617b922be2457f292df,1,none_or_zero,low,high,high,very_short,1,6
20029,0xbc6b6c837560d1fe317ebb54e105c89f303d5afd,0,none_or_zero,low,very_low,high,very_short,1,4
20030,0xbc6c1a73fa4e9c116c33784ca25c5b42425a4337,0,none_or_zero,low,very_low,high,very_short,1,4
20031,0xbc6cbc95d86a6a9537375640fbc0cf0db8024268,0,none_or_zero,low,very_low,high,very_short,1,4
20032,0xbc6d58a1f74c88f3c4920a3c98e8890b12feaafd,0,none_or_zero,very_low,high,high,very_short,1,1
20033,0xbc72ae5ff39f10c1fd8aa0bb64d61746f8dc41f1,0,none_or_zero,very_low,high,high,very_short,1,1
20034,0xbc72d93ae81af6ec11e054fa42460e6b46f1c600,0,none_or_zero,low,very_low,high,very_short,1,4
20035,0xbc761ee2bb6ea585d2c400751b1670d46b4a3417,0,none_or_zero,very_low,medium,high,,1,3
20036,0xbc776649c200f92cd0a136c94695d6a5591dfb45,0,none_or_zero,low,very_low,high,very_short,1,4
20037,0xbc7766ae74f38f251683633d50cc2c1cd14af948,1,none_or_zero,low,very_low,high,,1,6
20038,0xbc781456cc91dbf3fbb238a32f731cc6cef1c1a1,0,none_or_zero,very_low,medium,high,,1,3
20039,0xbc8087f1f4901230f299adb7401881b214ec7f4b,0,none_or_zero,low,very_low,high,very_short,1,4
20040,0xbc82f15c5527409e28ca6ea75475c248ca0eeefa,0,none_or_zero,very_low,medium,high,very_short,1,2
20041,0xbc82f984e028fd36613edc8620421df9879dc42b,1,very_high,low,medium,high,,1,6
20042,0xbc844c2ecd719b8a9df3ede6a28c6bb06322b176,1,none_or_zero,low,very_low,high,,1,6
20043,0xbc8552339da68eb65c8b88b414b5854e0e366cfc,1,very_high,low,very_low,high,,1,4
20044,0xbc87f8795a7e2d81a2ce7b2a45e28e264c1c94d0,0,none_or_zero,low,very_low,high,,1,4
20045,0xbc88231258e559db31caf0ae1fa7ece6f37bb956,0,none_or_zero,low,very_low,high,very_short,1,4
20046,0xbc8cac4d997672dd1a36ca643b077d711c16df5e,1,none_or_zero,low,medium,high,,1,6
20047,0xbc8f6045eb5c08e46d07237a0a8e5b0155e16291,1,none_or_zero,low,low,high,very_short,1,6
20048,0xbc90fec043e6df6a084e18df9435ee037c940b2d,0,none_or_zero,low,very_low,high,very_short,1,4
20049,0xbc927c7a55cfbc0193e13e4c6de2b318b70531ac,0,none_or_zero,very_low,medium,high,very_short,1,2
20050,0xbc92a5d421f8755b3f94286194fac90bf0860ab5,0,none_or_zero,low,very_low,high,very_short,1,4
20051,0xbc99605074737d36266f45e0d192dde6cfdfd72a,0,none_or_zero,low,very_low,high,very_short,1,4
20052,0xbc9a7c4b5b26eb545972e0f26078534d1e804034,0,none_or_zero,very_low,high,high,very_short,1,1
20053,0xbc9b9a3fc1eacdc24292894beb5c58cd420c1292,0,none_or_zero,low,very_low,high,very_short,1,4
20054,0xbca034042f98186f01441d199572dcdc30287d9c,0,none_or_zero,low,very_low,high,very_short,1,4
20055,0xbca0ecdd44203de76af389d5f9931015529b7f1e,1,none_or_zero,low,low,high,very_short,1,6
20056,0xbca3039a18c0d2f2f84ba8a028c67290bc045afa,1,none_or_zero,very_low,medium,high,,1,3
20057,0xbca34ed5875079cc561840f3409a790769821dbc,0,none_or_zero,low,medium,high,,1,4
20058,0xbca35347207aef8024dcf1e518dd75543523467e,1,none_or_zero,low,very_low,high,very_short,1,6
20059,0xbca7818f31e39abbea99405be904e5d7be78ced1,0,none_or_zero,low,very_low,high,very_short,1,4
20060,0xbca81c53d704cd2ebaa02c1da0ac74e244749090,0,none_or_zero,very_low,high,high,very_short,1,1
20061,0xbca822245d3a48f42ce9fe2a90c2a7a5dacdf561,0,none_or_zero,low,very_low,high,very_short,1,4
20062,0xbcaab8213bcf7ca1b88cca8f60b46f51635f250d,0,tiny,low,very_low,high,very_short,1,4
20063,0xbcad4e39da72a2dd1f79d2895ff9de851012a233,1,none_or_zero,low,low,very_high,,1,5
20064,0xbcadb51de70af24bc10c80c92b2dbcc87581ec0a,0,none_or_zero,very_low,very_low,high,very_short,1,3
20065,0xbcadba789b1a319d75cb05bdbe8b3900ff3ce639,0,none_or_zero,very_low,medium,high,very_short,1,2
20066,0xbcaec95a49d50f7336fc08017343ddd8ed239a52,0,none_or_zero,low,very_low,high,very_short,1,4
20067,0xbcaf56f8e798fd5c279ce508b323dc998ffcc215,0,none_or_zero,low,very_low,high,very_short,1,4
20068,0xbcb4e4bcc41ab1494a3eb3456ed4edb8da5d46e4,1,high,low,medium,high,,1,6
20069,0xbcb948ae8ca04701bbf36ee90dac051756f7c99b,0,none_or_zero,low,very_low,high,very_short,1,4
20070,0xbcbde34cc116621964b3e413664f9a8f6d9269f8,0,none_or_zero,low,very_low,high,very_short,1,4
20071,0xbcbfe90752277f12a9893f88a1a0f1f4b1c13381,1,none_or_zero,low,high,high,very_short,1,6
20072,0xbcc0d478d93a3900fe97a48eace193a3d41f0b8b,0,none_or_zero,low,very_low,high,very_short,1,4
20073,0xbcc576a9acadc2c416546c929852834fda6531e7,0,none_or_zero,low,very_low,high,very_short,1,4
20074,0xbcc66fc7402daa98f5764057f95ac66b9391cd6b,1,very_high,low,very_low,very_high,,1,5
20075,0xbcc9d04dba244bad1fad9745bf6c566c03817ac0,0,none_or_zero,low,very_low,high,very_short,1,4
20076,0xbcca60bb61934080951369a648fb03df4f96263c,1,none_or_zero,very_low,low,very_high,,1,3
20077,0xbccaacf9d365b5d68749017d56585895f2db80fa,0,none_or_zero,low,very_low,high,very_short,1,4
20078,0xbccdd494822a6f669f4470f8399351f937328d40,0,none_or_zero,low,very_low,high,very_short,1,4
20079,0xbcd243ca8e76ceca3e21d1f0a02d5f34e22af57b,0,none_or_zero,low,very_low,high,very_short,1,4
20080,0xbcd39e24c851f5a4d78fad3ac5c019ebf5407782,0,moderate,low,very_low,high,very_short,1,4
20081,0xbcd4731bcecbc1a3fd6c6522e0dc277c79140dec,0,none_or_zero,low,very_low,high,very_short,1,4
20082,0xbcd7254a1d759efa08ec7c3291b2e85c5dcc12ce,0,none_or_zero,low,very_low,high,,1,4
20083,0xbcd84e8758f490c891b6182eabbed0713ba2d2ff,1,moderate,very_low,high,high,very_short,1,3
20084,0xbcda2ade3e741d4a293acc9e189f441b393a5570,0,none_or_zero,low,very_low,high,very_short,1,4
20085,0xbcdabf863aa197d931d4701229a6e56e6e2db326,0,none_or_zero,very_low,medium,high,very_short,1,2
20086,0xbcdc793f94664307c527dabfdb4d8828f55134a8,0,none_or_zero,very_low,very_low,high,very_short,1,3
20087,0xbce2dfa862a32c434ac50d10df826daf7f99652c,0,none_or_zero,low,very_low,very_high,,1,5
20088,0xbce33e9a7831be998fc85a3e080d36b321e8a782,0,none_or_zero,very_low,medium,high,,1,3
20089,0xbce44616d96ba1659fac008ed3d9f171f67d254e,0,none_or_zero,very_low,low,high,,1,3
20090,0xbce6c8dd18a3c9be7aca7d058a5ce82cc64b4633,0,none_or_zero,low,very_low,high,very_short,1,4
20091,0xbce8c9393f6b93e73402ac55fe4b22dd786386df,0,none_or_zero,low,very_low,high,,1,4
20092,0xbceabf7b3c7b784589afb411802c7c050c4dfc00,1,none_or_zero,low,medium,high,,1,6
20093,0xbceddb085b0da17097a3baa0edd1ec1954488e9a,0,none_or_zero,low,very_low,high,,1,4
20094,0xbcef010880ec0c19ca10ab8366e171a6e8144cfe,0,none_or_zero,low,very_low,high,very_short,1,4
20095,0xbcf3f82b775af7e3c914c1e2f7b93a80eac68f5e,1,none_or_zero,very_low,medium,very_high,very_short,1,5
20096,0xbcf442774a7078ab099d53997143a0b04f676498,0,none_or_zero,very_low,medium,high,very_short,1,2
20097,0xbcf5792575ba3a875d8c406f4e7270f51a902539,0,none_or_zero,very_low,low,high,,1,3
20098,0xbcf5cc51d2a2a78fffa5a245b5aef61cf4d63fbd,0,low,low,very_low,high,very_short,1,4
20099,0xbcf6d8273daf842b6fc288b08e48c438fa911d01,0,none_or_zero,very_low,very_low,high,,1,3
20100,0xbcf79654b4acbe5cddd2c2921ad110dd38d61133,0,none_or_zero,very_low,medium,high,very_short,1,2
20101,0xbcf9cfa8da20b591790df27de65c1254bf91563d,0,none_or_zero,low,very_low,high,,1,4
20102,0xbcfcaff1451fe165831bba140022624c02d28c61,0,none_or_zero,very_low,high,high,very_short,1,1
20103,0xbcfe5c47129253c6b8a9a00565b3358b488d42e0,0,none_or_zero,low,very_low,high,,1,4
20104,0xbcfe78cd98f0c55eb5decd714800038c11884af1,0,moderate,low,very_low,high,very_short,1,4
20105,0xbcffa0d058047d32710933bd08e0a51e05368f70,0,none_or_zero,very_low,high,high,very_short,1,1
20106,0xbd01e21625f8145ba4262e699c18ab2a5f27db34,0,none_or_zero,low,very_low,high,very_short,1,4
20107,0xbd02c51150a4ab6ce97b9de2025644594f3e75b8,0,none_or_zero,low,very_low,high,,1,4
20108,0xbd0a05eab067065f8d86ea491d1d6a679fc82417,0,none_or_zero,very_low,medium,high,very_short,1,2
20109,0xbd0c76f9f1d694d87b943ee9771d93618e742ed0,1,none_or_zero,low,high,high,very_short,1,6
20110,0xbd14b65e9c6e767f02d1900894261735f5f48a57,0,none_or_zero,low,very_low,high,very_short,1,4
20111,0xbd1a2dfac765c905f68b6b82ad7d9a9e4a911d94,0,none_or_zero,low,very_low,high,very_short,1,4
20112,0xbd1df00dd7021b1c21e44140150f5f5c5d800fbc,0,none_or_zero,low,very_low,high,very_short,1,4
20113,0xbd202206fa52c9a0bd28f88379bdbfef6d3c98cf,0,none_or_zero,low,very_low,high,very_short,1,4
20114,0xbd2024866b2b1ede8a4cfdb1bfd2cc51e027ff26,0,none_or_zero,low,very_low,high,very_short,1,4
20115,0xbd216513d74c8cf14cf4747e6aaa6420ff64ee9e,1,high,low,medium,very_high,,1,5
20116,0xbd224229bf9465ea4318d45a8ea102627d6c27c7,0,none_or_zero,very_low,medium,high,,1,3
20117,0xbd22611284e849645b4ce6530bad672cfdefc448,0,moderate,low,very_low,high,very_short,1,4
20118,0xbd25f1cc84d30ce373ce3411f6270be597f91401,0,none_or_zero,very_low,high,high,,1,3
20119,0xbd294109ce10906e1826fb3234cb36e9ddc3bb99,0,none_or_zero,very_low,medium,high,very_short,1,2
20120,0xbd2a606dc1daef85295e2ac72b889ae23118e930,1,none_or_zero,low,high,high,very_short,1,6
20121,0xbd2b406a0cf832119169f0d17f0a5e7a052fe801,0,none_or_zero,very_low,high,high,very_short,1,1
20122,0xbd2c0250113514b07c31802be81188afb75abcdd,0,none_or_zero,low,very_low,high,very_short,1,4
20123,0xbd2fc21d695ffda30913d3a99702ad59810f80ef,1,none_or_zero,low,very_low,high,very_short,1,6
20124,0xbd310de6bd2983c4ee5ad3ad7ed90f923cd59039,0,none_or_zero,low,very_low,high,very_short,1,4
20125,0xbd31ea8212119f94a611fa969881cba3ea06fa3d,0,none_or_zero,very_low,low,very_high,,1,3
20126,0xbd32352629fa9d49841831f9df79b2920f26b931,0,none_or_zero,very_low,medium,high,very_short,1,2
20127,0xbd33ac1504f7deffc89bbb0b6d5a7f3ebb2eb5e1,1,none_or_zero,low,very_low,high,,1,6
20128,0xbd3531da5cf5857e7cfaa92426877b022e612cf8,0,none_or_zero,very_low,very_low,high,,1,3
20129,0xbd35a7a1cdef403a6a99e4e8ba0974d198455030,0,none_or_zero,very_low,medium,high,very_short,1,2
20130,0xbd3794859c0c13784d713dd24ef1bbdcc65967ec,0,none_or_zero,very_low,high,high,very_short,1,1
20131,0xbd3946180fa5f7999c8d0969f73f75339324834d,1,none_or_zero,low,very_low,high,very_short,1,6
20132,0xbd3daea4fc18df5283bfeae7317ef8d7c2032ed3,0,none_or_zero,low,very_low,high,very_short,1,4
20133,0xbd3e697058ee61edb4f0682c2609607b0f5d8b5d,1,none_or_zero,low,very_low,high,very_short,1,6
20134,0xbd3fa81b58ba92a82136038b25adec7066af3155,1,none_or_zero,low,medium,very_high,,1,5
20135,0xbd402a0cf18148389c6f10b6e67aea915c3960ec,1,none_or_zero,low,very_low,high,,1,6
20136,0xbd451a80a7b14761d237cf2da4198ef30de9d434,0,none_or_zero,low,very_low,high,very_short,1,4
20137,0xbd46728441a47e5d27d3122aad96138c123e38d9,0,none_or_zero,low,very_low,high,very_short,1,4
20138,0xbd4835cd879d3aab5f8e8c562dedc056f6bcca47,0,none_or_zero,low,very_low,high,very_short,1,4
20139,0xbd55a1ae9d08c4f809ec8e04dfd53aed6f798900,0,none_or_zero,very_low,medium,high,very_short,1,2
20140,0xbd590a0d7c6e9654203fe3dae56329d63163b1b3,0,none_or_zero,low,very_low,high,very_short,1,4
20141,0xbd5c41f5a372ea4fa85a57b2a8ea1081c844c6f4,0,moderate,low,very_low,high,very_short,1,4
20142,0xbd5f882782c56d674ef78af7c3b861475a5c8026,0,none_or_zero,very_low,medium,high,very_short,1,2
20143,0xbd60293fbe4b285402510562a64e5fcee9c4a8f9,0,none_or_zero,low,very_low,high,,1,4
20144,0xbd64b4fa95db7a499f914a473190b6d91474bb01,0,none_or_zero,low,very_low,high,very_short,1,4
20145,0xbd68e8ae9cd4557706ab3c51d1f38f8e95f4a238,0,none_or_zero,low,very_low,high,very_short,1,4
20146,0xbd69ca8b8899f02c363933480db95ae0a8f44d7c,0,none_or_zero,very_low,high,high,very_short,1,1
20147,0xbd6c187adcd6e0afabe8b960912743ac843ccf1d,0,none_or_zero,very_low,high,high,very_short,1,1
20148,0xbd6c7b0d2f68c2b7805d88388319cfb6ecb50ea9,1,none_or_zero,medium,low,very_high,,1,5
20149,0xbd6e434db90fd8ad4e28d85c133ad34ca6fbfb6d,0,none_or_zero,low,very_low,high,very_short,1,4
20150,0xbd6f006215ad66753ae118883018897335a7d8a4,1,low,low,high,high,very_short,1,6
20151,0xbd6f5add9b7a6eb151933cb4efd50be4eca71451,0,none_or_zero,low,very_low,high,,1,4
20152,0xbd704f2f1edf689e26bc03af8da6ff12d1d6faf3,0,none_or_zero,low,very_low,high,very_short,1,4
20153,0xbd78ebbabd5f470d843d0ce124c9c8bd0152ecac,0,none_or_zero,very_low,high,high,very_short,1,1
20154,0xbd79b1bf9d8c87fae7f1c0cf70ef77bf93ed9bb5,0,none_or_zero,low,very_low,high,very_short,1,4
20155,0xbd7d6a9ad7865463de44b05f04559f65e3b11704,1,very_high,low,medium,high,,1,6
20156,0xbd7e8b27f439bef752623e5eb0170d0e2800ca6f,0,none_or_zero,low,very_low,high,very_short,1,4
20157,0xbd83020e26ff4c4a6d78ea2cb470ec52d782a650,0,none_or_zero,low,very_low,high,very_short,1,4
20158,0xbd83327dc8080c5a493278b24554edea9d354944,0,none_or_zero,low,very_low,high,very_short,1,4
20159,0xbd8451d2d5fb88469a764b05c1e0b623c5106145,0,none_or_zero,low,very_low,high,very_short,1,4
20160,0xbd877b97d41ced91d8a7c06c6f1252f8ffa0fa20,0,tiny,very_low,medium,high,very_short,1,2
20161,0xbd87ad11f0d17a08a1bd2ed69af89f5727d3c8d9,0,none_or_zero,low,very_low,high,very_short,1,4
20162,0xbd8b24b419da8922d73aa39446f49c8b56e23074,0,none_or_zero,very_low,high,high,very_short,1,1
20163,0xbd943d5e627312d3d334f677d7ddd5cc7e7a9c4a,0,none_or_zero,low,very_low,high,very_short,1,4
20164,0xbd970c901b07f32984f96afad43baf550cf663d3,0,moderate,low,very_low,high,very_short,1,4
20165,0xbd98dabf0284471b2a983d2a104215ca46ad0491,0,none_or_zero,low,very_low,high,very_short,1,4
20166,0xbd9f00b37957ada869f802d1d6a0c0c4c4ea54ed,0,none_or_zero,very_low,medium,high,very_short,1,2
20167,0xbda2f9c983b9ad132a55e15ceb02e6e91aab2d2e,0,none_or_zero,very_low,very_low,high,very_short,1,3
20168,0xbda8531796ae88a34426dabbfd540cb9bf256b75,0,none_or_zero,low,very_low,high,very_short,1,4
20169,0xbda8ae721791afcebe73b02e43e7c64c59903911,0,none_or_zero,very_low,medium,high,,1,3
20170,0xbda959a4c54fabd0685676443f5731bd6c838f49,1,low,low,high,high,very_short,1,6
20171,0xbdab72602e9ad40fc6a6852caf43258113b8f7a5,0,none_or_zero,low,very_low,high,,1,4
20172,0xbdac3b02dea2e4fdbc418943f3002418e53f15ca,0,none_or_zero,low,very_low,high,very_short,1,4
20173,0xbdad5d2d23c0d5d6b17e402a79658f787328ee08,0,tiny,low,very_low,high,,1,4
20174,0xbdb04e915b94fbfd6e8552ff7860e59db7d4499a,1,none_or_zero,very_low,low,high,,1,3
20175,0xbdb4eac4314186346b9b7d676683110c9baf6f53,1,none_or_zero,low,high,high,very_short,1,6
20176,0xbdb8f9729d3194f75fd1a3d9bc4ffe0dde3a404c,1,none_or_zero,low,very_low,very_high,very_short,1,5
20177,0xbdba16270ea4d6edaf4f866afa0fa395c9929fd0,0,none_or_zero,medium,low,high,,1,5
20178,0xbdbc5a69cc499f9286a55c48c9939ce1554d7a23,0,none_or_zero,very_low,medium,high,very_short,1,2
20179,0xbdbe13fb1a9ddb8e9911f0039de8715e74a7c25d,1,none_or_zero,low,medium,high,very_short,1,6
20180,0xbdbf4ea21132cbea02bc7eeaf4da6e4f7975ac48,0,none_or_zero,very_low,medium,high,,1,3
20181,0xbdbfa5fad3ef8c2317f16ae3afd1e1abcec4a7cf,0,none_or_zero,low,very_low,high,very_short,1,4
20182,0xbdc047d7fa3177aad0c279246397678863bf1db8,0,none_or_zero,low,very_low,high,very_short,1,4
20183,0xbdc1c3f8d6879923c535a153642bba82ccfdb1cf,0,none_or_zero,low,very_low,high,very_short,1,4
20184,0xbdc32f01644fe6b67b5a4e474190bcf2c6a1355a,0,none_or_zero,very_low,medium,high,,1,3
20185,0xbdc3e285becf1b37f2b5417d09b9bd9e1fb9222c,0,none_or_zero,very_low,medium,high,very_short,1,2
20186,0xbdc4dd4d467e55fa5276925b2f136e75df3f86f1,1,none_or_zero,low,very_low,high,,1,6
20187,0xbdc675541ca1cf4f1a32deafcf640a2abd1ae61b,0,none_or_zero,low,very_low,high,very_short,1,4
20188,0xbdc7c7d56ff2117e3b209bcf2699ec20f151afa3,0,none_or_zero,very_low,medium,high,very_short,1,2
20189,0xbdcfca946b6cdd965f99a839e4435bcdc1bc470b,1,none_or_zero,low,low,high,,1,6
20190,0xbdd2cc4c2d0fec285d5e12ba80bc0d013391802b,0,none_or_zero,low,very_low,high,very_short,1,4
20191,0xbdda22169fbdef7ee012ec0736192510ca410ec4,0,none_or_zero,very_low,high,high,very_short,1,1
20192,0xbddc20ed7978b7d59ef190962f441cd18c14e19f,1,none_or_zero,low,very_low,high,,1,6
20193,0xbdde5df4deaeb8135c718db46242fd2d68764d06,0,none_or_zero,low,very_low,high,very_short,1,4
20194,0xbddf482aa11e8a93e82e6b2f69cb8970093da56b,0,none_or_zero,low,very_low,high,very_short,1,4
20195,0xbddf903f43dc7d9801f3f0034ba306169074ef8e,1,none_or_zero,very_low,low,high,,1,3
20196,0xbddfb98db42983a80220ad1014b465aeebb2d70f,0,none_or_zero,very_low,high,high,very_short,1,1
20197,0xbde1148eec7b6939f6d6ccf9aaa020f3c0bcc180,0,none_or_zero,very_low,medium,high,very_short,1,2
20198,0xbde30e219d605e202237564c6d93fa5171788bdc,0,none_or_zero,very_low,high,high,very_short,1,1
20199,0xbde666ec9858cc234139dee24c807240fea55b8c,0,none_or_zero,low,very_low,high,very_short,1,4
20200,0xbde91f4adbcf42e48f06bb4eb68e0dbee62e3153,0,none_or_zero,very_low,high,high,very_short,1,1
20201,0xbdeb47e5d26eb35326f4bfcc29cdf83ba838964d,0,tiny,low,very_low,high,very_short,1,4
20202,0xbdee9c999b7f1a07bf62c2006a5cfb3dd40b1776,1,none_or_zero,low,very_low,high,,1,6
20203,0xbdef0ceb09dd2c214eb4906d11b3a45ee3c9b26b,0,none_or_zero,low,very_low,high,very_short,1,4
20204,0xbdf0db9ae10d3c7985406b103710468c50dfeaa6,0,none_or_zero,low,very_low,high,very_short,1,4
20205,0xbdf1874871aecf4cfd386309d45a7dc96f8f501f,0,none_or_zero,low,very_low,high,,1,4
20206,0xbdf40716ccde569914668ee4a05dc5703dee97d4,0,none_or_zero,very_low,very_low,high,very_short,1,3
20207,0xbdf8d598eafa9cf6b8dbae5ee6473fa86f0eaddf,0,none_or_zero,very_low,medium,high,very_short,1,2
20208,0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,0,none_or_zero,low,very_low,high,,1,4
20209,0xbdfa7b7893081b35fb54027489e2bc7a38275129,1,none_or_zero,low,low,high,,1,6
20210,0xbdfa971595deea1aed09c85f63ad755cc444b06d,0,none_or_zero,very_low,high,high,very_short,1,1
20211,0xbdfae7d2cf2e69e27b75a5287ecd3808f62b5a76,0,very_high,low,very_low,high,,1,4
20212,0xbdfb76018dbcfb181b299343f5da9aedd3ad9575,0,none_or_zero,low,very_low,high,very_short,1,4
20213,0xbdfe29d9e42ea541c581eef6cf3a2bb27b51e2c4,1,none_or_zero,low,low,high,,1,6
20214,0xbe018d525d7914e7c25e79d403abbcdf32a852ed,0,none_or_zero,low,very_low,high,very_short,1,4
20215,0xbe0217ec718bb973291577253ee2ff918a988727,0,none_or_zero,low,very_low,high,,1,4
20216,0xbe031e84512426496f37f646d5781a602790cc86,0,none_or_zero,low,very_low,high,very_short,1,4
20217,0xbe042e9d09cb588331ff911c2b46fd833a3e5bd6,1,none_or_zero,low,low,high,,1,6
20218,0xbe05538f48d76504953c5d1068898c6642937427,0,none_or_zero,very_low,low,high,,1,3
20219,0xbe075c91c688aa97af408a425f3e9c771638462e,0,none_or_zero,low,very_low,high,very_short,1,4
20220,0xbe0d035d35720a12d4164bee6dcb769c60373e26,1,none_or_zero,low,high,high,very_short,1,6
20221,0xbe107aaa4f2aaa0aee33b2679e7c5c60894b0dbd,1,none_or_zero,low,low,very_high,very_short,1,5
20222,0xbe1555071bd6eb3f15bf6733aeb922a384f1eef2,0,none_or_zero,very_low,medium,high,very_short,1,2
20223,0xbe16605b22a7facef247363312121670dfe5afbe,1,none_or_zero,low,very_low,high,,1,6
20224,0xbe19363b9bd4ac8b2360820e17bf4aa73a0249ad,0,none_or_zero,low,very_low,high,very_short,1,4
20225,0xbe19c32b4cd202407e8eeb73e4e2949438461ae3,0,none_or_zero,low,very_low,very_high,,1,5
20226,0xbe1d8897ee2c7dded3524fef31a2844dbfbf4a08,0,none_or_zero,very_low,medium,high,very_short,1,2
20227,0xbe1e7e675d4466b63a2de2b8bba29b17a0ec4ab5,0,none_or_zero,low,very_low,high,very_short,1,4
20228,0xbe23d0529785c536417920caa13cef128589429c,0,none_or_zero,low,very_low,high,very_short,1,4
20229,0xbe24f9952bf2a15bc4d2661151049d9588d6c0cb,0,none_or_zero,low,very_low,very_high,,1,5
20230,0xbe27e7373ea20b7bf434ba74a94e8b887e30613d,0,none_or_zero,low,very_low,high,very_short,1,4
20231,0xbe282206632fd8460601a118abcc6ee0b5c47edd,0,tiny,low,very_low,high,very_short,1,4
20232,0xbe283ea8c062623f70d006bd1fa271fdc0bc8115,0,none_or_zero,low,very_low,high,,1,4
20233,0xbe2b8be84487c091f4a3fe1fc07acdfa277da9ec,0,none_or_zero,low,very_low,high,very_short,1,4
20234,0xbe2cf8da9887e2ab997ed53cc49263ebd09b20c3,1,none_or_zero,low,very_low,high,,1,6
20235,0xbe2d4a367692fbecd46ff2d2afc25c1ad284f90d,0,none_or_zero,very_low,medium,high,very_short,1,2
20236,0xbe30b0d452060d8109fc1c15c453cb3d1f715cc5,0,none_or_zero,low,very_low,high,very_short,1,4
20237,0xbe337414a5f4d9bedab903d5e6270206bfcfa64b,1,none_or_zero,low,high,high,very_short,1,6
20238,0xbe33c3fa6331c964b0fd0460ebb5be85d98f8b64,0,very_high,very_low,high,high,very_short,1,1
20239,0xbe36d1cc0334d0c3681c9c63beffde819c6c1917,0,none_or_zero,low,very_low,high,very_short,1,4
20240,0xbe3fa9dc1e805de28f74acafb3755763ad24133a,0,none_or_zero,low,very_low,high,very_short,1,4
20241,0xbe40491f3261fd42724f1aeb465796eb11c06ddf,0,none_or_zero,low,very_low,high,,1,4
20242,0xbe41593cc0353f8f87c47af906040e79e1543dc3,0,none_or_zero,low,very_low,high,very_short,1,4
20243,0xbe4205877dbb3c8c827109fe63c783bec423e850,0,moderate,very_low,high,high,very_short,1,1
20244,0xbe44e5dd67276f53b2aca540b4ed32c84ed0e7b3,1,none_or_zero,low,low,high,,1,6
20245,0xbe46513bc7dca85381636f1f30b73d6476b21316,1,none_or_zero,low,high,high,very_short,1,6
20246,0xbe46c88ea1bcdd9bead5ea02a27218b3d9929c96,1,none_or_zero,low,very_low,high,very_short,1,6
20247,0xbe47cb30ea7e771a7e5a0c8d81dbe49aa12def9f,0,none_or_zero,low,very_low,high,very_short,1,4
